TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU1G01-1224_from_G1G01-424-MONOMER	AE015451.2	PP_1100	1257458	1258024		+	True	G1G01-424-MONOMER
TU1G01-6736_from_G1G01-424-MONOMER	AE015451.2	PP_3151	3569479	3570864		-	True	G1G01-424-MONOMER
TU1G01-2006_from_G1G01-424-MONOMER	AE015451.2	PP_1805	2028261	2030327		+	True	G1G01-424-MONOMER
TU1G01-3724_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_3262,PP_3261	3696756,3696358	3696980,3696759		+	True	G1G01-424-MONOMER
TU1G01-4380_from_G1G01-424-MONOMER	AE015451.2	PP_3843	4366435	4366734		-	True	G1G01-424-MONOMER
TU1G01-74_from_G1G01-424-MONOMER		PP_0051	59317	60608		-	True	G1G01-424-MONOMER
TU1G01-2672_from_G1G01-424-MONOMER	AE015451.2	PP_2338	2668149	2669633		+	True	G1G01-424-MONOMER
TU1G01-5064_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_5693,PP_4469	5076540,5075941	5076809,5076540		-	True	G1G01-424-MONOMER
TU1G01-5728_from_G1G01-424-MONOMER	AE015451.2	PP_5060	5766156	5770871		-	True	G1G01-424-MONOMER
TU1G01-6392_from_G1G01-424-MONOMER	AE015451.2	PP_4526	5141666	5142838		+	True	G1G01-424-MONOMER
TU1G01-302_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0243,PP_0242	296426,295794	298003,296426		-	True	G1G01-424-MONOMER
TU1G01-1198_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_1079,PP_1078	1238105,1236999	1239025,1238108		-	True	G1G01-424-MONOMER
TU1G01-6706_from_G1G01-424-MONOMER	AE015451.2	PP_3299	3731777	3733240		-	True	G1G01-424-MONOMER
TU1G01-1978_from_G1G01-424-MONOMER	AE015451.2	PP_1772	1979331	1981061		+	True	G1G01-424-MONOMER
TU1G01-3696_from_G1G01-424-MONOMER	AE015451.2	PP_3235	3671950	3672342		+	True	G1G01-424-MONOMER
TU1G01-4352_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_3823,PP_3822	4351096,4350185	4351749,4351099		-	True	G1G01-424-MONOMER
TU1G01-7370_from_G1G01-424-MONOMER	AE015451.2	PP_0272	330111	332408		+	True	G1G01-424-MONOMER
TU1G01-2642_from_G1G01-424-MONOMER	AE015451.2	PP_2313	2643257	2643694		+	True	G1G01-424-MONOMER
TU1G01-5036_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_4455,PP_4454	5055385,5054516	5056326,5055388		-	True	G1G01-424-MONOMER
TU1G01-570_from_G1G01-424-MONOMER	AE015451.2	PP_0496	585328	586770		-	True	G1G01-424-MONOMER
TU1G01-6362_from_G1G01-424-MONOMER	AE015451.2	PP_4594	5212530	5213711		-	True	G1G01-424-MONOMER
TU1G01-2992_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_2603,PP_2602	2976065,2974983	2976880,2976035		+	True	G1G01-424-MONOMER
TU1G01-1162_from_G1G01-424-MONOMER	AE015451.2	PP_1030	1174926	1175483		+	True	G1G01-424-MONOMER
TU1G01-1948_from_G1G01-424-MONOMER	AE015451.2	PP_1748	1946555	1947739		-	True	G1G01-424-MONOMER
TU1G01-3666_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_3211,PP_3210,PP_3209,PP_3208	3644057,3643243,3641774,3640833	3644905,3644046,3643204,3641777		-	True	G1G01-424-MONOMER
TU1G01-4322_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_3789,PP_5628,PP_3788,PP_3787,PP_3786,PP_3785,PP_3784	4317740,4317468,4315918,4315004,4313799,4312438,4311281	4318960,4317740,4317471,4315921,4315007,4313778,4312432		+	True	G1G01-424-MONOMER
TU1G01-7340_from_G1G01-424-MONOMER	AE015451.2	PP_0330	397139	397714		+	True	G1G01-424-MONOMER
TU1G01-2614_from_G1G01-424-MONOMER	AE015451.2	PP_t40	2626122	2626197		+	True	G1G01-424-MONOMER
TU1G01-5006_from_G1G01-424-MONOMER	AE015451.2	PP_4439	5033961	5035496		+	True	G1G01-424-MONOMER
TU1G01-5670_from_G1G01-424-MONOMER	AE015451.2	PP_5003	5699523	5701202		+	True	G1G01-424-MONOMER
TU1G01-6334_from_G1G01-424-MONOMER	AE015451.2	PP_4637	5260776	5261600		-	True	G1G01-424-MONOMER
TU1G01-2962_from_G1G01-424-MONOMER	AE015451.2	PP_2570	2937726	2939054		-	True	G1G01-424-MONOMER
TU1G01-1132_from_G1G01-424-MONOMER	AE015451.2	PP_1004	1144272	1144685		-	True	G1G01-424-MONOMER
TU1G01-192_from_G1G01-424-MONOMER		PP_5747,PP_0155	165786,164021	166906,165456		-	True	G1G01-424-MONOMER
TU1G01-3636_from_G1G01-424-MONOMER	AE015451.2	PP_3183	3609249	3610232		-	True	G1G01-424-MONOMER
TU1G01-4294_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_3761,PP_3760,PP_3759,PP_3758	4289119,4288301,4287729,4286509	4292586,4289122,4288304,4287735		-	True	G1G01-424-MONOMER
TU1G01-7312_from_G1G01-424-MONOMER	AE015451.2	PP_0486	571665	573089		-	True	G1G01-424-MONOMER
TU1G01-2586_from_G1G01-424-MONOMER	AE015451.2	PP_2277	2598662	2600047		+	True	G1G01-424-MONOMER
TU1G01-498_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_0422,PP_0421,PP_0420	511027,509981,509378	511860,511030,509971		+	True	G1G01-424-MONOMER
TU1G01-5640_from_G1G01-424-MONOMER	AE015451.2	PP_4980	5672758	5674638		+	True	G1G01-424-MONOMER
TU1G01-6304_from_G1G01-424-MONOMER	AE015451.2	PP_4731	5380699	5381235		+	True	G1G01-424-MONOMER
TU1G01-2934_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_2549,PP_2548	2894342,2893011	2895733,2894327		+	True	G1G01-424-MONOMER
TU1G01-1102_from_G1G01-424-MONOMER	AE015451.2	PP_0976	1113853	1114806		-	True	G1G01-424-MONOMER
TU1G01-1890_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_1699,PP_1698	1893875,1892585	1894717,1893859		+	True	G1G01-424-MONOMER
TU1G01-3606_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_3166,PP_3165	3587165,3585807	3588079,3587135		+	True	G1G01-424-MONOMER
TU1G01-4264_from_G1G01-424-MONOMER	AE015451.2	PP_3720	4243030	4243737		-	True	G1G01-424-MONOMER
TU1G01-7282_from_G1G01-424-MONOMER	AE015451.2	PP_0629	736910	737617		+	True	G1G01-424-MONOMER
TU1G01-2558_from_G1G01-424-MONOMER	AE015451.2	PP_2250	2567049	2567927		-	True	G1G01-424-MONOMER
TU1G01-4950_from_G1G01-424-MONOMER	AE015451.2	PP_4406	4998316	4998843		+	True	G1G01-424-MONOMER
TU1G01-5612_from_G1G01-424-MONOMER	AE015451.2	PP_4953	5643338	5644519		+	True	G1G01-424-MONOMER
TU1G01-6276_from_G1G01-424-MONOMER	AE015451.2	PP_4900	5570314	5571378		+	True	G1G01-424-MONOMER
TU1G01-2904_from_G1G01-424-MONOMER	AE015451.2	PP_2524	2871223	2871879		+	True	G1G01-424-MONOMER
TU1G01-1074_from_G1G01-424-MONOMER	AE015451.2	PP_0933	1075283	1076401		+	True	G1G01-424-MONOMER
TU1G01-1860_from_G1G01-424-MONOMER	AE015451.2	PP_1669	1865496	1866140		+	True	G1G01-424-MONOMER
TU1G01-358_from_G1G01-424-MONOMER	AE015451.2	PP_0288	348114	349775		+	True	G1G01-424-MONOMER
TU1G01-4236_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_3698,PP_5622,PP_3697,PP_3696,PP_3695,PP_3694	4217797,4217039,4214958,4213731,4212573,4211656	4219296,4217794,4217042,4214951,4213724,4212615		-	True	G1G01-424-MONOMER
TU1G01-7254_from_G1G01-424-MONOMER	AE015451.2	PP_0796	915180	915467		-	True	G1G01-424-MONOMER
TU1G01-2528_from_G1G01-424-MONOMER	AE015451.2	PP_2235	2542541	2542921		+	True	G1G01-424-MONOMER
TU1G01-4918_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_4377,PP_4378	4967760,4968179	4968104,4970242		-	True	G1G01-424-MONOMER
TU1G01-5584_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_4929,PP_4928	5609609,5608326	5610514,5609597		-	True	G1G01-424-MONOMER
TU1G01-6246_from_G1G01-424-MONOMER	AE015451.2	PP_5009	5705983	5710743		+	True	G1G01-424-MONOMER
TU1G01-2876_from_G1G01-424-MONOMER	AE015451.2	PP_5533	2855535	2855777		-	True	G1G01-424-MONOMER
TU1G01-1044_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0912,PP_0911	1053876,1053476	1054463,1053862		-	True	G1G01-424-MONOMER
TU1G01-1832_from_G1G01-424-MONOMER	AE015451.2	PP_1640	1835690	1836289		-	True	G1G01-424-MONOMER
TU1G01-3544_from_G1G01-424-MONOMER		PP_3112	3522849	3525191		+	True	G1G01-424-MONOMER
TU1G01-4206_from_G1G01-424-MONOMER	AE015451.2	PP_3684	4188105	4188404		+	True	G1G01-424-MONOMER
TU1G01-7224_from_G1G01-424-MONOMER	AE015451.2	PP_0975	1113524	1113805		+	True	G1G01-424-MONOMER
TU1G01-250_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0197,PP_0196	247733,245823	248320,247733		+	True	G1G01-424-MONOMER
TU1G01-488_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0410,PP_0409	498527,496129	499156,498516		+	True	G1G01-424-MONOMER
TU1G01-5556_from_G1G01-424-MONOMER	AE015451.2	PP_4901	5571519	5572130		-	True	G1G01-424-MONOMER
TU1G01-6218_from_G1G01-424-MONOMER	AE015451.2	PP_5132	5855504	5856019		-	True	G1G01-424-MONOMER
TU1G01-2846_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_2492,PP_2491,PP_5529	2840664,2839904,2839592	2841821,2840581,2839894		-	True	G1G01-424-MONOMER
TU1G01-1016_from_G1G01-424-MONOMER	AE015451.2	PP_0882	1022078	1023712		-	True	G1G01-424-MONOMER
TU1G01-1802_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_1620,PP_1619,PP_1618	1816129,1815083,1814613	1816878,1816141,1815086		+	True	G1G01-424-MONOMER
TU1G01-3516_from_G1G01-424-MONOMER	AE015451.2	PP_5567	3501267	3501458		+	True	G1G01-424-MONOMER
TU1G01-418_from_G1G01-424-MONOMER	AE015451.2	PP_0348	421161	423947		-	True	G1G01-424-MONOMER
TU1G01-7198_from_G1G01-424-MONOMER	AE015451.2	PP_1084	1243109	1243711		+	True	G1G01-424-MONOMER
TU1G01-2470_from_G1G01-424-MONOMER	AE015451.2	PP_2176	2481446	2482375		-	True	G1G01-424-MONOMER
TU1G01-4850_from_G1G01-424-MONOMER	AE015451.2	PP_4305	4896575	4897573		+	True	G1G01-424-MONOMER
TU1G01-5526_from_G1G01-424-MONOMER	AE015451.2	PP_4873	5541301	5542698		-	True	G1G01-424-MONOMER
TU1G01-6190_from_G1G01-424-MONOMER	AE015451.2	PP_5187	5916943	5918310		+	True	G1G01-424-MONOMER
TU1G01-2818_from_G1G01-424-MONOMER	AE015451.2	PP_5527	2818650	2818904		+	True	G1G01-424-MONOMER
TU1G01-1776_from_G1G01-424-MONOMER	AE015451.2	PP_1592	1786170	1787033		+	True	G1G01-424-MONOMER
TU1G01-3486_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_3079,PP_3078,PP_3077,PP_3076,PP_3075	3464371,3462429,3461374,3460358,3458916	3464652,3464357,3462432,3461374,3460361		-	True	G1G01-424-MONOMER
TU1G01-4150_from_G1G01-424-MONOMER	AE015451.2	PP_3644	4139068	4140108		+	True	G1G01-424-MONOMER
TU1G01-7168_from_G1G01-424-MONOMER	AE015451.2	PP_1232	1410498	1411934		-	True	G1G01-424-MONOMER
TU1G01-244_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_0189,PP_0188,PP_0187,PP_0186	240830,239706,238920,237982	242068,240833,239687,238923		+	True	G1G01-424-MONOMER
TU1G01-4818_from_G1G01-424-MONOMER	AE015451.2	PP_4274	4858719	4861049		-	True	G1G01-424-MONOMER
TU1G01-5496_from_G1G01-424-MONOMER	AE015451.2	PP_4841	5508396	5509661		+	True	G1G01-424-MONOMER
TU1G01-6160_from_G1G01-424-MONOMER	AE015451.2	PP_5261	6006631	6007557		-	True	G1G01-424-MONOMER
TU1G01-2790_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_t43,PP_t42	2796740,2796491	2796816,2796567		+	True	G1G01-424-MONOMER
TU1G01-6156_from_G1G01-424-MONOMER	AE015451.2	PP_5263	6009185	6010852		-	True	G1G01-424-MONOMER
TU1G01-2784_from_G1G01-424-MONOMER	AE015451.2	PP_2443	2790336	2791547		-	True	G1G01-424-MONOMER
TU1G01-1740_from_G1G01-424-MONOMER	AE015451.2	PP_1550	1750324	1750500		+	True	G1G01-424-MONOMER
TU1G01-3452_from_G1G01-424-MONOMER	AE015451.2	PP_5554	3420719	3420901		-	True	G1G01-424-MONOMER
TU1G01-4116_from_G1G01-424-MONOMER	AE015451.2	PP_3607	4098803	4100017		-	True	G1G01-424-MONOMER
TU1G01-7134_from_G1G01-424-MONOMER	AE015451.2	PP_1393	1588223	1589098		-	True	G1G01-424-MONOMER
TU1G01-2404_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_2123,PP_2122	2421713,2421190	2422939,2421729		+	True	G1G01-424-MONOMER
TU1G01-4784_from_G1G01-424-MONOMER	AE015451.2	PP_4246	4833254	4834054		-	True	G1G01-424-MONOMER
TU1G01-5460_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_4816,PP_4815,PP_4814	5478512,5477799,5477199	5478880,5478515,5477792		-	True	G1G01-424-MONOMER
TU1G01-6126_from_G1G01-424-MONOMER	AE015451.2	PP_5358	6108267	6108665		+	True	G1G01-424-MONOMER
TU1G01-2756_from_G1G01-424-MONOMER	AE015451.2	PP_2423	2770243	2771142		-	True	G1G01-424-MONOMER
TU1G01-1712_from_G1G01-424-MONOMER	AE015451.2	PP_1521	1728233	1728373		-	True	G1G01-424-MONOMER
TU1G01-3422_from_G1G01-424-MONOMER	AE015451.2	PP_3010	3402108	3402476		+	True	G1G01-424-MONOMER
TU1G01-4086_from_G1G01-424-MONOMER	AE015451.2	PP_3581	4062251	4064338		-	True	G1G01-424-MONOMER
TU1G01-7104_from_G1G01-424-MONOMER	AE015451.2	PP_1587	1778341	1780041		+	True	G1G01-424-MONOMER
TU1G01-2378_from_G1G01-424-MONOMER	AE015451.2	PP_2107	2404656	2404895		+	True	G1G01-424-MONOMER
TU1G01-4756_from_G1G01-424-MONOMER	AE015451.2	PP_4218	4767855	4768811		-	True	G1G01-424-MONOMER
TU1G01-5432_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_4784,PP_4783,PP_4782	5446496,5445856,5445045	5447779,5446479,5445842		+	True	G1G01-424-MONOMER
TU1G01-6098_from_G1G01-424-MONOMER		PP_5736	6150565	6150824		-	True	G1G01-424-MONOMER
TU1G01-1682_from_G1G01-424-MONOMER	AE015451.2	PP_1496	1701649	1703151		+	True	G1G01-424-MONOMER
TU1G01-3394_from_G1G01-424-MONOMER	AE015451.2	PP_2988	3386157	3387173		+	True	G1G01-424-MONOMER
TU1G01-7076_from_G1G01-424-MONOMER	AE015451.2	PP_1739	1939234	1939611		+	True	G1G01-424-MONOMER
TU1G01-2348_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_2085,PP_2084	2377360,2376844	2378358,2377335		+	True	G1G01-424-MONOMER
TU1G01-4062_from_G1G01-424-MONOMER	AE015451.2	PP_3567	4045814	4046719		-	True	G1G01-424-MONOMER
TU1G01-4726_from_G1G01-424-MONOMER	AE015451.2	PP_4184	4726068	4727381		-	True	G1G01-424-MONOMER
TU1G01-5402_from_G1G01-424-MONOMER	AE015451.2	PP_4765	5425465	5426703		+	True	G1G01-424-MONOMER
TU1G01-6068_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_5388,PP_5387,PP_5386,PP_5385	6143420,6140265,6138796,6137546	6143761,6143423,6140268,6138799		+	True	G1G01-424-MONOMER
TU1G01-1654_from_G1G01-424-MONOMER	AE015451.2	PP_1469	1673968	1674750		+	True	G1G01-424-MONOMER
TU1G01-3364_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_2965,PP_2964	3369718,3366695	3370080,3369709		+	True	G1G01-424-MONOMER
TU1G01-7046_from_G1G01-424-MONOMER	AE015451.2	PP_1820	2046824	2048020		-	True	G1G01-424-MONOMER
TU1G01-232_from_G1G01-424-MONOMER	AE015451.2	PP_0174	225775	226593		+	True	G1G01-424-MONOMER
TU1G01-4034_from_G1G01-424-MONOMER	AE015451.2	PP_3545	4017566	4019227		+	True	G1G01-424-MONOMER
TU1G01-4698_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_4150,PP_4149,PP_4148,PP_4147,PP_4146	4689121,4688100,4687025,4685188,4683362	4690725,4689119,4688098,4687023,4685191		+	True	G1G01-424-MONOMER
TU1G01-978_from_G1G01-424-MONOMER	AE015451.2	PP_0837	974609	975151		+	True	G1G01-424-MONOMER
TU1G01-5380_from_G1G01-424-MONOMER	AE015451.2	PP_4748	5404419	5405219		-	True	G1G01-424-MONOMER
TU1G01-604_from_G1G01-424-MONOMER	AE015451.2	PP_0537	624205	624906		-	True	G1G01-424-MONOMER
TU1G01-1624_from_G1G01-424-MONOMER	AE015451.2	PP_1446	1649017	1651059		-	True	G1G01-424-MONOMER
TU1G01-3336_from_G1G01-424-MONOMER	AE015451.2	PP_5542	3344002	3344271		+	True	G1G01-424-MONOMER
TU1G01-7018_from_G1G01-424-MONOMER	AE015451.2	PP_1870	2093314	2093964		+	True	G1G01-424-MONOMER
TU1G01-2290_from_G1G01-424-MONOMER	AE015451.2	PP_2037	2315169	2315951		-	True	G1G01-424-MONOMER
TU1G01-4004_from_G1G01-424-MONOMER	AE015451.2	PP_3522	3995385	3995807		-	True	G1G01-424-MONOMER
TU1G01-4668_from_G1G01-424-MONOMER	AE015451.2	PP_4112	4647678	4649138		-	True	G1G01-424-MONOMER
TU1G01-948_from_G1G01-424-MONOMER	AE015451.2	PP_0809	949159	949665		+	True	G1G01-424-MONOMER
TU1G01-5348_from_G1G01-424-MONOMER	AE015451.2	PP_4727	5375639	5377564		-	True	G1G01-424-MONOMER
TU1G01-6010_from_G1G01-424-MONOMER	AE015451.2	PP_5322	6067358	6068698		+	True	G1G01-424-MONOMER
TU1G01-1598_from_G1G01-424-MONOMER	AE015451.2	PP_1423	1623406	1624347		-	True	G1G01-424-MONOMER
TU1G01-6674_from_G1G01-424-MONOMER	AE015451.2	PP_3494	3964123	3964383		+	True	G1G01-424-MONOMER
TU1G01-3306_from_G1G01-424-MONOMER	AE015451.2	PP_2914	3313954	3315456		+	True	G1G01-424-MONOMER
TU1G01-6990_from_G1G01-424-MONOMER	AE015451.2	PP_2053	2336853	2337149		+	True	G1G01-424-MONOMER
TU1G01-2260_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_2005,PP_2004	2274371,2273326	2275489,2274366		-	True	G1G01-424-MONOMER
TU1G01-398_from_G1G01-424-MONOMER	AE015451.2	PP_0328	394619	395818		+	True	G1G01-424-MONOMER
TU1G01-464_from_G1G01-424-MONOMER	AE015451.2	PP_5445	466897	467067		-	True	G1G01-424-MONOMER
TU1G01-92_from_G1G01-424-MONOMER		PP_0068	78534	79039		-	True	G1G01-424-MONOMER
TU1G01-532_from_G1G01-424-MONOMER	AE015451.2	PP_0445	536459	536959		+	True	G1G01-424-MONOMER
TU1G01-5984_from_G1G01-424-MONOMER	AE015451.2	PP_5300	6047526	6048575		+	True	G1G01-424-MONOMER
TU1G01-1568_from_G1G01-424-MONOMER	AE015451.2	PP_1403	1598892	1601183		-	True	G1G01-424-MONOMER
TU1G01-6644_from_G1G01-424-MONOMER	AE015451.2	PP_3603	4094719	4095483		-	True	G1G01-424-MONOMER
TU1G01-3278_from_G1G01-424-MONOMER	AE015451.2	PP_2894	3294411	3294965		-	True	G1G01-424-MONOMER
TU1G01-6960_from_G1G01-424-MONOMER	AE015451.2	PP_2164	2469866	2470165		-	True	G1G01-424-MONOMER
TU1G01-2232_from_G1G01-424-MONOMER	AE015451.2	PP_1984	2249660	2250538		-	True	G1G01-424-MONOMER
TU1G01-3950_from_G1G01-424-MONOMER	AE015451.2	PP_3469	3936215	3937183		+	True	G1G01-424-MONOMER
TU1G01-4610_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_4067,PP_4066,PP_4065,PP_4064	4591742,4590930,4589319,4588136	4593694,4591745,4590926,4589299		+	True	G1G01-424-MONOMER
TU1G01-890_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0761,PP_mr65	876160,875978	877158,876119		-	True	G1G01-424-MONOMER
TU1G01-5290_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_4680,PP_4679,PP_4678	5317649,5317156,5316083	5319373,5317647,5317099		-	True	G1G01-424-MONOMER
TU1G01-5956_from_G1G01-424-MONOMER	AE015451.2	PP_5275	6023578	6025068		+	True	G1G01-424-MONOMER
TU1G01-154_from_G1G01-424-MONOMER		PP_0126,PP_0125	131810,131476	132426,131777		+	True	G1G01-424-MONOMER
TU1G01-6616_from_G1G01-424-MONOMER	AE015451.2	PP_3670	4171244	4172122		-	True	G1G01-424-MONOMER
TU1G01-3248_from_G1G01-424-MONOMER	AE015451.2	PP_2872	3274243	3275127		+	True	G1G01-424-MONOMER
TU1G01-1422_from_G1G01-424-MONOMER	AE015451.2	PP_1249	1425407	1425598		+	True	G1G01-424-MONOMER
TU1G01-6932_from_G1G01-424-MONOMER	AE015451.2	PP_2241	2556111	2557310		-	True	G1G01-424-MONOMER
TU1G01-2202_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_1962,PP_1961,PP_1960	2222618,2221629,2220303	2224546,2222618,2221625		-	True	G1G01-424-MONOMER
TU1G01-3920_from_G1G01-424-MONOMER	AE015451.2	PP_3443	3899593	3901212		+	True	G1G01-424-MONOMER
TU1G01-4582_from_G1G01-424-MONOMER	AE015451.2	PP_4034	4544522	4545805		-	True	G1G01-424-MONOMER
TU1G01-860_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0731,PP_0730	848582,847259	850417,848569		-	True	G1G01-424-MONOMER
TU1G01-5260_from_G1G01-424-MONOMER	AE015451.2	PP_4658	5283596	5285515		+	True	G1G01-424-MONOMER
TU1G01-5926_from_G1G01-424-MONOMER	AE015451.2	PP_5252	5995049	5997031		-	True	G1G01-424-MONOMER
TU1G01-1510_from_G1G01-424-MONOMER	AE015451.2	PP_1353	1542221	1543069		+	True	G1G01-424-MONOMER
TU1G01-6588_from_G1G01-424-MONOMER	AE015451.2	PP_3743	4272707	4273024		+	True	G1G01-424-MONOMER
TU1G01-322_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_0264,PP_0263,PP_0262	317927,316524,316069	319741,317930,316524		-	True	G1G01-424-MONOMER
TU1G01-1396_from_G1G01-424-MONOMER	AE015451.2	PP_1227	1402575	1403534		-	True	G1G01-424-MONOMER
TU1G01-6902_from_G1G01-424-MONOMER	AE015451.2	PP_2369	2702844	2707031		+	True	G1G01-424-MONOMER
TU1G01-2176_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_1949,PP_1948,PP_1947	2204824,2203324,2202324	2206476,2204802,2203313		+	True	G1G01-424-MONOMER
TU1G01-3892_from_G1G01-424-MONOMER	AE015451.2	PP_3421	3872688	3874139		-	True	G1G01-424-MONOMER
TU1G01-4550_from_G1G01-424-MONOMER	AE015451.2	PP_4012	4522152	4524377		+	True	G1G01-424-MONOMER
TU1G01-832_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0704,PP_0703	818160,817217	818675,818167		-	True	G1G01-424-MONOMER
TU1G01-5232_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_5703,PP_4633,PP_4632,PP_4631	5256507,5256218,5255471,5254877	5256848,5256514,5256208,5255437		+	True	G1G01-424-MONOMER
TU1G01-5898_from_G1G01-424-MONOMER	AE015451.2	PP_5723	5968212	5968571		-	True	G1G01-424-MONOMER
TU1G01-1480_from_G1G01-424-MONOMER	AE015451.2	PP_1314	1501899	1502939		-	True	G1G01-424-MONOMER
TU1G01-656_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_0586,PP_0585	683847,683440	686246,683850		-	True	G1G01-424-MONOMER
TU1G01-3192_from_G1G01-424-MONOMER	AE015451.2	PP_2820	3218700	3219257		-	True	G1G01-424-MONOMER
TU1G01-1366_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_1202,PP_1201	1377632,1376340	1380274,1377632		-	True	G1G01-424-MONOMER
TU1G01-6874_from_G1G01-424-MONOMER	AE015451.2	PP_2448	2795004	2796287		-	True	G1G01-424-MONOMER
TU1G01-2146_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_1930,PP_1929,PP_1928,PP_1927,PP_1926,PP_1925,PP_1924	2176572,2175259,2174774,2174037,2173529,2172421,2171868	2176958,2176542,2175262,2174762,2174026,2173503,2172428		-	True	G1G01-424-MONOMER
TU1G01-3862_from_G1G01-424-MONOMER	AE015451.2	PP_3401	3853430	3853717		+	True	G1G01-424-MONOMER
TU1G01-452_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2,AE015451.2	PP_0380,PP_0379,PP_0378,PP_0377,PP_0376,PP_0375	459933,458943,458024,457752,456620,454816	460004,459854,458779,458027,457750,456654		-	True	G1G01-424-MONOMER
TU1G01-802_from_G1G01-424-MONOMER	AE015451.2	PP_0683	797553	797942		+	True	G1G01-424-MONOMER
TU1G01-5202_from_G1G01-424-MONOMER	AE015451.2	PP_4603	5222968	5224296		-	True	G1G01-424-MONOMER
TU1G01-5866_from_G1G01-424-MONOMER	AE015451.2,AE015451.2,AE015451.2	PP_mr61,PP_5202,PP_5721	5934666,5934337,5934122	5934845,5934657,5934340		+	True	G1G01-424-MONOMER
TU1G01-1450_from_G1G01-424-MONOMER	AE015451.2	PP_1289	1475021	1475800		-	True	G1G01-424-MONOMER
TU1G01-6530_from_G1G01-424-MONOMER	AE015451.2	PP_5645	4422648	4422947		-	True	G1G01-424-MONOMER
TU1G01-3162_from_G1G01-424-MONOMER	AE015451.2	PP_2789	3177926	3178531		-	True	G1G01-424-MONOMER
TU1G01-1338_from_G1G01-424-MONOMER	AE015451.2,AE015451.2	PP_1182,PP_1181	1356820,1356125	1358427,1356823		+	True	G1G01-424-MONOMER
TU1G01-6844_from_G1G01-424-MONOMER	AE015451.2	PP_2553	2899256	2900629		-	True	G1G01-424-MONOMER
TU1G01-2118_from_G1G01-424-MONOMER	AE015451.2	PP_1897	2140265	2142478		+	True	G1G01-424-MONOMER
