TU_id	replicon	genes	start	stop	tss	strand	rho_dependent	rnapol
TU8J2-1291_from_BSU25200-MONOMER	NC_000964.3	BSU09959	1071613	1071699		+	True	BSU25200-MONOMER
TU8J2-51_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU29100,BSU29110	2976068	2978522		-	True	BSU25200-MONOMER
TU8J2-881_from_BSU25200-MONOMER	NC_000964.3	BSU13140	1380978	1381403		+	True	BSU25200-MONOMER
TU8J2-1252_from_BSU25200-MONOMER	NC_000964.3	BSU11809	1253103	1253252		+	True	BSU25200-MONOMER
TU8J2-199_from_BSU25200-MONOMER	NC_000964.3	BSU41060	4215255	4215389		-	True	BSU25200-MONOMER
TU8J2-842_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU14960,BSU14950	1565849	1567419		+	True	BSU25200-MONOMER
TU8J2-1046_from_BSU25200-MONOMER	NC_000964.3	BSU06300	683462	685003		-	True	BSU25200-MONOMER
TU8J2-16_from_BSU25200-MONOMER	NC_000964.3	BSU06310	685155	686564		-	True	BSU25200-MONOMER
TU8J2-534_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU30000,BSU30010	3070246	3072110		-	True	BSU25200-MONOMER
TU8J2-1007_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU07930,BSU07920	865205	867125		+	True	BSU25200-MONOMER
TU8J2-1277_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU13000,BSU12990,BSU12980,BSU12970	1365888	1369833		+	True	BSU25200-MONOMER
TU8J2-496_from_BSU25200-MONOMER	NC_000964.3	BSU31360	3222195	3223367		-	True	BSU25200-MONOMER
TU8J2-867_from_BSU25200-MONOMER	NC_000964.3	BSU13820	1448506	1449132		+	True	BSU25200-MONOMER
TU8J2-1238_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU05890,BSU05899	633923	634776		-	True	BSU25200-MONOMER
TU8J2-184_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU13550,BSU13560	1422172	1424434		-	True	BSU25200-MONOMER
TU8J2-828_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU15980,BSU15970	1671828	1673514		+	True	BSU25200-MONOMER
TU8J2-1031_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU07360,BSU07350	807091	809422		+	True	BSU25200-MONOMER
TU8J2-1568_from_BSU25200-MONOMER	NC_000964.3	BSU36790	3780562	3781035		+	True	BSU25200-MONOMER
TU8J2-52_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU18350,BSU18360	1998340	2000826		-	True	BSU25200-MONOMER
TU8J2-481_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU31700,BSU31710	3255853	3256907		-	True	BSU25200-MONOMER
TU8J2-1262_from_BSU25200-MONOMER	NC_000964.3	BSU19230	2096350	2096976		-	True	BSU25200-MONOMER
TU8J2-1218_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU11340,BSU11330	1208222	1210424		+	True	BSU25200-MONOMER
TU8J2-852_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU14400,BSU14390,BSU14380	1507578	1511163		+	True	BSU25200-MONOMER
TU8J2-814_from_BSU25200-MONOMER	NC_000964.3	BSU17030	1775067	1775612		+	True	BSU25200-MONOMER
TU8J2-17_from_BSU25200-MONOMER	NC_000964.3	BSU35670	3665629	3666507		+	True	BSU25200-MONOMER
TU8J2-1553_from_BSU25200-MONOMER	NC_000964.3	BSU34000	3488952	3489869		+	True	BSU25200-MONOMER
TU8J2-1017_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU07620,BSU07610	834383	836534		+	True	BSU25200-MONOMER
TU8J2-467_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU32470,BSU32480,BSU32490,BSU32500,BSU32510	3335751	3340937		-	True	BSU25200-MONOMER
TU8J2-505_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU31000,BSU31010,BSU31020	3179926	3182539		-	True	BSU25200-MONOMER
TU8J2-1203_from_BSU25200-MONOMER	NC_000964.3	BSU00370	44848	45138		-	True	BSU25200-MONOMER
TU8J2-1248_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU40890,BSU40900,BSU40910,BSU40920	4198603	4200943		-	True	BSU25200-MONOMER
TU8J2-80_from_BSU25200-MONOMER	NC_000964.3	BSU08620	934457	935440		-	True	BSU25200-MONOMER
TU8J2-838_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU15160,BSU15150,BSU15140,BSU15130	1580121	1584097		+	True	BSU25200-MONOMER
TU8J2-1539_from_BSU25200-MONOMER	NC_000964.3	BSU32550	3345013	3346116		-	True	BSU25200-MONOMER
TU8J2-1578_from_BSU25200-MONOMER	NC_000964.3	BSU33520	3443896	3444201		-	True	BSU25200-MONOMER
TU8J2-452_from_BSU25200-MONOMER	NC_000964.3	BSU33320	3418474	3419421		+	True	BSU25200-MONOMER
TU8J2-1002_from_BSU25200-MONOMER	NC_000964.3	BSU08000	871347	872306		-	True	BSU25200-MONOMER
TU8J2-119_from_BSU25200-MONOMER	NC_000964.3	BSU27020	2757492	2758001		+	True	BSU25200-MONOMER
TU8J2-491_from_BSU25200-MONOMER	NC_000964.3	BSU31430	3228431	3228691		-	True	BSU25200-MONOMER
TU8J2-785_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU18440,BSU18450	2008572	2014632		-	True	BSU25200-MONOMER
TU8J2-1232_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU37690,BSU37700,BSU37710,BSU37720,BSU37730,BSU37740	3868287	3874180		-	True	BSU25200-MONOMER
TU8J2-1524_from_BSU25200-MONOMER	NC_000964.3	BSU31470	3231812	3232429		-	True	BSU25200-MONOMER
TU8J2-8231_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU03940,BSU03950,BSU03960	446174	449033		-	True	BSU25200-MONOMER
TU8J2-438_from_BSU25200-MONOMER	NC_000964.3	BSU34510	3542179	3542691		-	True	BSU25200-MONOMER
TU8J2-1563_from_BSU25200-MONOMER	NC_000964.3	BSU36160	3723454	3724335		+	True	BSU25200-MONOMER
TU8J2-770_from_BSU25200-MONOMER	NC_000964.3	BSU19110	2084214	2084759		+	True	BSU25200-MONOMER
TU8J2-477_from_BSU25200-MONOMER	NC_000964.3	BSU31750	3259403	3260875		-	True	BSU25200-MONOMER
TU8J2-151_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU05650,BSU05640	608933	612045		+	True	BSU25200-MONOMER
TU8J2-1213_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU_rRNA_3,BSU_rRNA_2,BSU_tRNA_6,BSU_tRNA_5,BSU_rRNA_1	9810	14810		+	True	BSU25200-MONOMER
TU8J2-423_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU35620,BSU35630,BSU35640	3659119	3663097		-	True	BSU25200-MONOMER
TU8J2-81_from_BSU25200-MONOMER	NC_000964.3	BSU36530	3758547	3759128		+	True	BSU25200-MONOMER
TU8J2-756_from_BSU25200-MONOMER	NC_000964.3	BSU21680	2287097	2287528		-	True	BSU25200-MONOMER
TU8J2-1549_from_BSU25200-MONOMER	NC_000964.3	BSU33840	3471266	3471823		+	True	BSU25200-MONOMER
TU8J2-1496_from_BSU25200-MONOMER	NC_000964.3	BSU26850	2742909	2743889		+	True	BSU25200-MONOMER
TU8J2-462_from_BSU25200-MONOMER	NC_000964.3	BSU32990	3383565	3384026		+	True	BSU25200-MONOMER
TU8J2-34_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU_rRNA_3,BSU_rRNA_2,BSU_tRNA_6,BSU_tRNA_5,BSU_rRNA_1	9810	14810		+	True	BSU25200-MONOMER
TU8J2-12_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU23490,BSU23500	2446418	2448430		-	True	BSU25200-MONOMER
TU8J2-409_from_BSU25200-MONOMER	NC_000964.3	BSU35990	3708172	3708699		-	True	BSU25200-MONOMER
TU8J2-796_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU17950,BSU17940,BSU17930	1923234	1924962		+	True	BSU25200-MONOMER
TU8J2-741_from_BSU25200-MONOMER	NC_000964.3	BSU21960	2308792	2308974		-	True	BSU25200-MONOMER
TU8J2-1534_from_BSU25200-MONOMER	NC_000964.3	BSU32220	3310386	3310721		+	True	BSU25200-MONOMER
TU8J2-1481_from_BSU25200-MONOMER	NC_000964.3	BSU25050	2587996	2588424		-	True	BSU25200-MONOMER
TU8J2-448_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU33470,BSU33480	3437644	3438733		-	True	BSU25200-MONOMER
TU8J2-324_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU38100,BSU38110	3910302	3912226		-	True	BSU25200-MONOMER
TU8J2-1185_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU00910,BSU00900,BSU00890	108674	110956		+	True	BSU25200-MONOMER
TU8J2-395_from_BSU25200-MONOMER	NC_000964.3	BSU36360	3743267	3743659		-	True	BSU25200-MONOMER
TU8J2-780_from_BSU25200-MONOMER	NC_000964.3	BSU18600	2029020	2029313		+	True	BSU25200-MONOMER
TU8J2-727_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU22600,BSU22610,BSU22620,BSU22630,BSU22640,BSU22650,BSU22660,BSU22670,BSU22680	2367954	2377416		-	True	BSU25200-MONOMER
TU8J2-152_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU35680,BSU35690	3667209	3671375		-	True	BSU25200-MONOMER
TU8J2-1467_from_BSU25200-MONOMER	NC_000964.3	BSU22169	2329870	2330022		+	True	BSU25200-MONOMER
TU8J2-433_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU35160,BSU35170	3610064	3614930		-	True	BSU25200-MONOMER
TU8J2-31_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU_rRNA_26,BSU_rRNA_5,BSU_tRNA_9,BSU_tRNA_8,BSU_rRNA_4	30279	35355		+	True	BSU25200-MONOMER
TU8J2-766_from_BSU25200-MONOMER	NC_000964.3	BSU_misc_RNA_32	2095909	2096111		-	True	BSU25200-MONOMER
TU8J2-380_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU36670,BSU36680	3770104	3770865		-	True	BSU25200-MONOMER
TU8J2-1505_from_BSU25200-MONOMER	NC_000964.3	BSU27690	2831915	2832367		+	True	BSU25200-MONOMER
TU8J2-712_from_BSU25200-MONOMER	NC_000964.3	BSU23310	2432316	2432870		-	True	BSU25200-MONOMER
TU8J2-419_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU35760,BSU35750	3681370	3683318		+	True	BSU25200-MONOMER
TU8J2-1454_from_BSU25200-MONOMER	NC_000964.3	BSU19590	2131902	2133302		-	True	BSU25200-MONOMER
TU8J2-751_from_BSU25200-MONOMER	NC_000964.3	BSU21790	2295302	2295943		+	True	BSU25200-MONOMER
TU8J2-3031_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU18190,BSU18180,BSU18170	1946249	1948264		+	True	BSU25200-MONOMER
TU8J2-1491_from_BSU25200-MONOMER	NC_000964.3	BSU25730	2650487	2651380		-	True	BSU25200-MONOMER
TU8J2-366_from_BSU25200-MONOMER	NC_000964.3	BSU36990	3795870	3796157		-	True	BSU25200-MONOMER
TU8J2-335_from_BSU25200-MONOMER	NC_000964.3	BSU37790	3880740	3882014		-	True	BSU25200-MONOMER
TU8J2-698_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU23740,BSU23730	2466721	2468162		+	True	BSU25200-MONOMER
TU8J2-404_from_BSU25200-MONOMER	NC_000964.3	BSU36070	3717238	3717825		+	True	BSU25200-MONOMER
TU8J2-144_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU18930,BSU18940,BSU18950	2063510	2064833		-	True	BSU25200-MONOMER
TU8J2-737_from_BSU25200-MONOMER	NC_000964.3	BSU22030	2312529	2316110		-	True	BSU25200-MONOMER
TU8J2-3015_from_BSU25200-MONOMER	NC_000964.3	BSU31070	3186763	3187305		+	True	BSU25200-MONOMER
TU8J2-1477_from_BSU25200-MONOMER	NC_000964.3	BSU24780	2564638	2564883		+	True	BSU25200-MONOMER
TU8J2-351_from_BSU25200-MONOMER	NC_000964.3	BSU37330	3833650	3835320		-	True	BSU25200-MONOMER
TU8J2-32_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU_tRNA_72,BSU_tRNA_71,BSU_tRNA_70,BSU_tRNA_69,BSU_tRNA_68,BSU_tRNA_67,BSU_tRNA_66,BSU_tRNA_65,BSU_tRNA_64,BSU_tRNA_63,BSU_tRNA_62,BSU_tRNA_61,BSU_tRNA_60,BSU_tRNA_59,BSU_tRNA_58,BSU_tRNA_57,BSU_tRNA_56,BSU_tRNA_55,BSU_tRNA_54,BSU_tRNA_53,BSU_tRNA_52,BSU_rRNA_21,BSU_rRNA_20,BSU_rRNA_19	3171879	3178640		-	True	BSU25200-MONOMER
TU8J2-683_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU24120,BSU24130,BSU24140,BSU24150,BSU24160,BSU24170	2507298	2514042		-	True	BSU25200-MONOMER
TU8J2-390_from_BSU25200-MONOMER	NC_000964.3	BSU36470	3752280	3753752		-	True	BSU25200-MONOMER
TU8J2-1425_from_BSU25200-MONOMER	NC_000964.3	BSU17620	1895378	1896013		-	True	BSU25200-MONOMER
TU8J2-722_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU22920,BSU22930	2397765	2400069		-	True	BSU25200-MONOMER
TU8J2-30_from_BSU25200-MONOMER	NC_000964.3	BSU41060	4215255	4215389		-	True	BSU25200-MONOMER
TU8J2-1462_from_BSU25200-MONOMER	NC_000964.3	BSU20560	2195173	2195547		+	True	BSU25200-MONOMER
TU8J2-669_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU24660,BSU24670,BSU24680,BSU24690,BSU24700,BSU24710,BSU24720,BSU24730	2555887	2560077		-	True	BSU25200-MONOMER
TU8J2-305_from_BSU25200-MONOMER	NC_000964.3	BSU38550	3957391	3958482		+	True	BSU25200-MONOMER
TU8J2-1410_from_BSU25200-MONOMER	NC_000964.3	BSU13940	1462813	1463493		-	True	BSU25200-MONOMER
TU8J2-376_from_BSU25200-MONOMER	NC_000964.3	BSU36730	3774655	3775329		-	True	BSU25200-MONOMER
TU8J2-2976_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU35090,BSU35080	3604993	3606734		+	True	BSU25200-MONOMER
TU8J2-708_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU23490,BSU23500	2446418	2448430		-	True	BSU25200-MONOMER
TU8J2-1166_from_BSU25200-MONOMER	NC_000964.3	BSU02090	228549	229352		-	True	BSU25200-MONOMER
TU8J2-145_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU18100,BSU18090	1933477	1937868		+	True	BSU25200-MONOMER
TU8J2-654_from_BSU25200-MONOMER	NC_000964.3	BSU25540	2634505	2635611		-	True	BSU25200-MONOMER
TU8J2-3027_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU14170,BSU14160,BSU14150	1487038	1488868		+	True	BSU25200-MONOMER
TU8J2-1397_from_BSU25200-MONOMER	NC_000964.3	BSU12460	1317535	1318488		+	True	BSU25200-MONOMER
TU8J2-361_from_BSU25200-MONOMER	NC_000964.3	BSU37130	3809550	3809924		-	True	BSU25200-MONOMER
TU8J2-987_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU08370,BSU08380	911964	913800		-	True	BSU25200-MONOMER
TU8J2-693_from_BSU25200-MONOMER	NC_000964.3	BSU23830	2476969	2477730		+	True	BSU25200-MONOMER
TU8J2-2957_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU17220,BSU17210,BSU17200,BSU17190,BSU17180,BSU17170,BSU17160,BSU17150,BSU17140,BSU17130,BSU17120,BSU17110,BSU17100	1783763	1858521		+	True	BSU25200-MONOMER
TU8J2-1435_from_BSU25200-MONOMER	NC_000964.3	BSU18620	2031439	2032890		+	True	BSU25200-MONOMER
TU8J2-1151_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU02670,BSU02680	288653	290698		-	True	BSU25200-MONOMER
TU8J2-301_from_BSU25200-MONOMER	NC_000964.3	BSU38630	3964997	3966640		+	True	BSU25200-MONOMER
TU8J2-64_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU10950,BSU10940	1172650	1174091		+	True	BSU25200-MONOMER
TU8J2-347_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU37490,BSU37500	3847853	3849616		-	True	BSU25200-MONOMER
TU8J2-1382_from_BSU25200-MONOMER	NC_000964.3	BSU10890	1168199	1168837		-	True	BSU25200-MONOMER
TU8J2-679_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU24240,BSU24250	2520557	2522773		-	True	BSU25200-MONOMER
TU8J2-972_from_BSU25200-MONOMER	NC_000964.3	BSU08610	931879	934464		+	True	BSU25200-MONOMER
TU8J2-1420_from_BSU25200-MONOMER	NC_000964.3	BSU14820	1550797	1551282		-	True	BSU25200-MONOMER
TU8J2-290_from_BSU25200-MONOMER	NC_000964.3	BSU38840	3987927	3988763		-	True	BSU25200-MONOMER
TU8J2-2994_from_BSU25200-MONOMER	NC_000964.3	BSU_misc_RNA_67	1233405	1233543		+	True	BSU25200-MONOMER
TU8J2-1137_from_BSU25200-MONOMER	NC_000964.3	BSU03010	324038	325189		-	True	BSU25200-MONOMER
TU8J2-1176_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU_tRNA_74,BSU_tRNA_77,BSU_tRNA_76,BSU_tRNA_78,BSU_tRNA_75	194205	194621		+	True	BSU25200-MONOMER
TU8J2-625_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU27830,BSU27840	2843931	2845838		-	True	BSU25200-MONOMER
TU8J2-664_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU25070,BSU25060	2588701	2590256		+	True	BSU25200-MONOMER
TU8J2-1368_from_BSU25200-MONOMER	NC_000964.3	BSU09670	1041994	1042842		+	True	BSU25200-MONOMER
TU8J2-1406_from_BSU25200-MONOMER	NC_000964.3	BSU13660	1431486	1433006		-	True	BSU25200-MONOMER
TU8J2-958_from_BSU25200-MONOMER	NC_000964.3	BSU09140	988417	988872		-	True	BSU25200-MONOMER
TU8J2-2968_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU32240,BSU32250,BSU32260	3312844	3316129		-	True	BSU25200-MONOMER
TU8J2-276_from_BSU25200-MONOMER	NC_000964.3	BSU39100	4014682	4015968		+	True	BSU25200-MONOMER
TU8J2-1161_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU02290,BSU02280,BSU02270	247744	249540		+	True	BSU25200-MONOMER
TU8J2-1122_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU03359,BSU03360,BSU03350,BSU03340	364259	367256		+	True	BSU25200-MONOMER
TU8J2-65_from_BSU25200-MONOMER	NC_000964.3	BSU22240	2337577	2337996		+	True	BSU25200-MONOMER
TU8J2-610_from_BSU25200-MONOMER	NC_000964.3	BSU28210	2882971	2884629		-	True	BSU25200-MONOMER
TU8J2-1392_from_BSU25200-MONOMER	NC_000964.3	BSU12130	1283463	1284362		+	True	BSU25200-MONOMER
TU8J2-1353_from_BSU25200-MONOMER	NC_000964.3	BSU06740	738995	739897		-	True	BSU25200-MONOMER
TU8J2-982_from_BSU25200-MONOMER	NC_000964.3	BSU08440	919366	920343		-	True	BSU25200-MONOMER
TU8J2-943_from_BSU25200-MONOMER	NC_000964.3	BSU09490	1027774	1028202		+	True	BSU25200-MONOMER
TU8J2-2952_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU02380,BSU02370	257791	258807		+	True	BSU25200-MONOMER
TU8J2-261_from_BSU25200-MONOMER	NC_000964.3	BSU39590	4066210	4066563		+	True	BSU25200-MONOMER
TU8J2-1147_from_BSU25200-MONOMER	NC_000964.3	BSU02740	295584	296285		-	True	BSU25200-MONOMER
TU8J2-1108_from_BSU25200-MONOMER	NC_000964.3	BSU03670	416235	417713		-	True	BSU25200-MONOMER
TU8J2-635_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU27460,BSU27450,BSU27440,BSU27430	2802358	2805313		+	True	BSU25200-MONOMER
TU8J2-597_from_BSU25200-MONOMER	NC_000964.3	BSU28500	2913024	2913338		-	True	BSU25200-MONOMER
TU8J2-1378_from_BSU25200-MONOMER	NC_000964.3	BSU10800	1159211	1159690		-	True	BSU25200-MONOMER
TU8J2-1339_from_BSU25200-MONOMER	NC_000964.3	BSU05310	576946	578133		-	True	BSU25200-MONOMER
TU8J2-968_from_BSU25200-MONOMER	NC_000964.3	BSU08730	944487	944924		+	True	BSU25200-MONOMER
TU8J2-929_from_BSU25200-MONOMER	NC_000964.3	BSU10290	1103104	1104384		+	True	BSU25200-MONOMER
TU8J2-286_from_BSU25200-MONOMER	NC_000964.3	BSU38920	3995075	3996307		+	True	BSU25200-MONOMER
TU8J2-247_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU39940,BSU39950	4102429	4104187		-	True	BSU25200-MONOMER
TU8J2-1132_from_BSU25200-MONOMER	NC_000964.3	BSU03070	332441	333979		-	True	BSU25200-MONOMER
TU8J2-1094_from_BSU25200-MONOMER	NC_000964.3	BSU04010	454029	454592		+	True	BSU25200-MONOMER
TU8J2-620_from_BSU25200-MONOMER	NC_000964.3	BSU27940	2854880	2855164		-	True	BSU25200-MONOMER
TU8J2-1363_from_BSU25200-MONOMER	NC_000964.3	BSU09210	995624	996532		-	True	BSU25200-MONOMER
TU8J2-953_from_BSU25200-MONOMER	NC_000964.3	BSU09300	1004975	1006642		+	True	BSU25200-MONOMER
TU8J2-271_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3	BSU39280,BSU39290,BSU39300	4035990	4038493		-	True	BSU25200-MONOMER
TU8J2-1118_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU03420,BSU03430	371729	372603		-	True	BSU25200-MONOMER
TU8J2-606_from_BSU25200-MONOMER	NC_000964.3	BSU28320	2897788	2898123		+	True	BSU25200-MONOMER
TU8J2-1349_from_BSU25200-MONOMER	NC_000964.3	BSU06550	712019	713293		+	True	BSU25200-MONOMER
TU8J2-939_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU09770,BSU09780	1050811	1053253		-	True	BSU25200-MONOMER
TU8J2-257_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU39670,BSU39680,BSU39690,BSU39700,BSU39710,BSU39720,BSU39730,BSU39740,BSU39750,BSU39760	4073081	4084383		-	True	BSU25200-MONOMER
TU8J2-1103_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU03860,BSU03870	438516	439569		-	True	BSU25200-MONOMER
TU8J2-592_from_BSU25200-MONOMER	NC_000964.3	BSU28620	2926031	2926972		+	True	BSU25200-MONOMER
TU8J2-1334_from_BSU25200-MONOMER	NC_000964.3	BSU05160	562502	563461		+	True	BSU25200-MONOMER
TU8J2-924_from_BSU25200-MONOMER	NC_000964.3	BSU10400	1115698	1116555		+	True	BSU25200-MONOMER
TU8J2-242_from_BSU25200-MONOMER	NC_000964.3	BSU40010	4109185	4109616		-	True	BSU25200-MONOMER
TU8J2-921_from_BSU25200-MONOMER	NC_000964.3	BSU10430	1117734	1118633		-	True	BSU25200-MONOMER
TU8J2-24_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU38100,BSU38110	3910302	3912226		-	True	BSU25200-MONOMER
TU8J2-1087_from_BSU25200-MONOMER	NC_000964.3	BSU04160	467130	469214		+	True	BSU25200-MONOMER
TU8J2-575_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU29010,BSU29020	2966413	2968054		-	True	BSU25200-MONOMER
TU8J2-1317_from_BSU25200-MONOMER	NC_000964.3	BSU02650	286773	287420		-	True	BSU25200-MONOMER
TU8J2-907_from_BSU25200-MONOMER	NC_000964.3	BSU11510	1228135	1228791		-	True	BSU25200-MONOMER
TU8J2-225_from_BSU25200-MONOMER	NC_000964.3	BSU40420	4155433	4156725		-	True	BSU25200-MONOMER
TU8J2-1072_from_BSU25200-MONOMER	NC_000964.3	BSU04630	516241	517257		+	True	BSU25200-MONOMER
TU8J2-560_from_BSU25200-MONOMER	NC_000964.3	BSU29460	3014514	3015026		-	True	BSU25200-MONOMER
TU8J2-1302_from_BSU25200-MONOMER	NC_000964.3	BSU03230	348724	349959		+	True	BSU25200-MONOMER
TU8J2-893_from_BSU25200-MONOMER	NC_000964.3	BSU12150	1284870	1285445		-	True	BSU25200-MONOMER
TU8J2-210_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU40770,BSU40780	4187681	4189153		-	True	BSU25200-MONOMER
TU8J2-1058_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3	BSU06030,BSU06020	649903	651868		+	True	BSU25200-MONOMER
TU8J2-546_from_BSU25200-MONOMER	NC_000964.3	BSU29670	3036603	3037871		-	True	BSU25200-MONOMER
TU8J2-1289_from_BSU25200-MONOMER	NC_000964.3,NC_000964.3,NC_000964.3,NC_000964.3	BSU33800,BSU33810,BSU33820,BSU33830	3467546	3471002		-	True	BSU25200-MONOMER
TU8J2-879_from_BSU25200-MONOMER	NC_000964.3	BSU13160	1382020	1382430		+	True	BSU25200-MONOMER
TU8J2-196_from_BSU25200-MONOMER	NC_000964.3	BSU09165	989712	990680		+	True	BSU25200-MONOMER
TU8J2-1043_from_BSU25200-MONOMER	NC_000964.3	BSU06370	694662	695984		+	True	BSU25200-MONOMER
TU8J2-531_from_BSU25200-MONOMER	NC_000964.3	BSU30160	3085800	3087296		-	True	BSU25200-MONOMER
