Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
PproGo58_10450-MONOMER	Inner_Membrane	PproGo58_10450()	Inner_Membrane	s
PproGo58_57270-MONOMER	Inner_Membrane	PproGo58_57270()	Inner_Membrane	s
PproGo58_41720-MONOMER	Inner_Membrane	PproGo58_41720()	Inner_Membrane	s
PproGo58_04930-MONOMER	Inner_Membrane	PproGo58_04930()	Inner_Membrane	s
PproGo58_45710-MONOMER	Membrane	PproGo58_45710()	Membrane	s
PproGo58_05340-MONOMER	Inner_Membrane	PproGo58_05340()	Inner_Membrane	s
PproGo58_54490-MONOMER	Inner_Membrane	PproGo58_54490()	Inner_Membrane	s
PproGo58_23300-MONOMER	Inner_Membrane	PproGo58_23300()	Inner_Membrane	s
PproGo58_11320-MONOMER	Inner_Membrane	PproGo58_11320()	Inner_Membrane	s
PproGo58_56620-MONOMER	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_APSR-0	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_METSOXR1-0	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_METSOXR1-1	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_RNDR1-0	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_THIORDXi-0	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_THIORDXi-2	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_THIORDXi-4	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_THIORDXi-6	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_TRDR-0	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
CPLX_TRDR-1	Inner_Membrane	PproGo58_56620()	Inner_Membrane	s
PproGo58_45840-MONOMER	Membrane	PproGo58_45840()	Membrane	s
PproGo58_49860-MONOMER	Membrane	PproGo58_49860()	Membrane	s
PproGo58_43520-MONOMER	Membrane	PproGo58_43520()	Membrane	s
PproGo58_14730-MONOMER	Inner_Membrane	PproGo58_14730()	Inner_Membrane	s
PproGo58_46150-MONOMER	Inner_Membrane	PproGo58_46150()	Inner_Membrane	s
PproGo58_52980-MONOMER	Membrane	PproGo58_52980()	Membrane	s
PproGo58_08230-MONOMER	Membrane	PproGo58_08230()	Membrane	s
PproGo58_59370-MONOMER	Inner_Membrane	PproGo58_59370()	Inner_Membrane	s
PproGo58_42340-MONOMER	Inner_Membrane	PproGo58_42340()	Inner_Membrane	s
PproGo58_11090-MONOMER	Membrane	PproGo58_11090()	Membrane	s
PproGo58_50540-MONOMER	Membrane	PproGo58_50540()	Membrane	s
PproGo58_11640-MONOMER	Inner_Membrane	PproGo58_11640()	Inner_Membrane	s
PproGo58_37990-MONOMER	Inner_Membrane	PproGo58_37990()	Inner_Membrane	s
PproGo58_48530-MONOMER	Membrane	PproGo58_48530()	Membrane	s
PproGo58_34410-MONOMER	Membrane	PproGo58_34410()	Membrane	s
PproGo58_18000-MONOMER	Inner_Membrane	PproGo58_18000()	Inner_Membrane	s
PproGo58_47920-MONOMER	Inner_Membrane	PproGo58_47920()	Inner_Membrane	s
PproGo58_11570-MONOMER	Inner_Membrane	PproGo58_11570()	Inner_Membrane	s
PproGo58_08790-MONOMER	Inner_Membrane	PproGo58_08790()	Inner_Membrane	s
PproGo58_38920-MONOMER	Periplasm	PproGo58_38920()	Periplasm	s
PproGo58_56890-MONOMER	Inner_Membrane	PproGo58_56890()	Inner_Membrane	s
PproGo58_08190-MONOMER	Membrane	PproGo58_08190()	Membrane	s
PproGo58_05100-MONOMER	Inner_Membrane	PproGo58_05100()	Inner_Membrane	s
PproGo58_56610-MONOMER	Membrane	PproGo58_56610()	Membrane	s
PproGo58_38610-MONOMER	Membrane	PproGo58_38610()	Membrane	s
PproGo58_17510-MONOMER	Inner_Membrane	PproGo58_17510()	Inner_Membrane	s
PproGo58_11720-MONOMER	Membrane	PproGo58_11720()	Membrane	s
PproGo58_03820-MONOMER	Membrane	PproGo58_03820()	Membrane	s
PproGo58_45050-MONOMER	Inner_Membrane	PproGo58_45050()	Inner_Membrane	s
PproGo58_56600-MONOMER	Inner_Membrane	PproGo58_56600()	Inner_Membrane	s
CPLX_OPHBDC-0	Inner_Membrane	PproGo58_56600()	Inner_Membrane	s
PproGo58_05690-MONOMER	Membrane	PproGo58_05690()	Membrane	s
PproGo58_58210-MONOMER	Membrane	PproGo58_58210()	Membrane	s
PproGo58_26910-MONOMER	Membrane	PproGo58_26910()	Membrane	s
PproGo58_05500-MONOMER	Inner_Membrane	PproGo58_05500()	Inner_Membrane	s
PproGo58_56680-MONOMER	Inner_Membrane	PproGo58_56680()	Inner_Membrane	s
PproGo58_52850-MONOMER	Membrane	PproGo58_52850()	Membrane	s
PproGo58_45900-MONOMER	Membrane	PproGo58_45900()	Membrane	s
PproGo58_08150-MONOMER	Membrane	PproGo58_08150()	Membrane	s
PproGo58_41630-MONOMER	Membrane	PproGo58_41630()	Membrane	s
PproGo58_50050-MONOMER	Inner_Membrane	PproGo58_50050()	Inner_Membrane	s
PproGo58_43240-MONOMER	Inner_Membrane	PproGo58_43240()	Inner_Membrane	s
PproGo58_27380-MONOMER	Inner_Membrane	PproGo58_27380()	Inner_Membrane	s
PproGo58_27150-MONOMER	Inner_Membrane	PproGo58_27150()	Inner_Membrane	s
PproGo58_00870-MONOMER	Periplasm	PproGo58_00870()	Periplasm	s
PproGo58_11520-MONOMER	Membrane	PproGo58_11520()	Membrane	s
PproGo58_52950-MONOMER	Inner_Membrane	PproGo58_52950()	Inner_Membrane	s
PproGo58_20410-MONOMER	Inner_Membrane	PproGo58_20410()	Inner_Membrane	s
PproGo58_09200-MONOMER	Periplasm	PproGo58_09200()	Periplasm	s
PproGo58_47710-MONOMER	Periplasm	PproGo58_47710()	Periplasm	s
PproGo58_08030-MONOMER	Inner_Membrane	PproGo58_08030()	Inner_Membrane	s
PproGo58_48660-MONOMER	Inner_Membrane	PproGo58_48660()	Inner_Membrane	s
PproGo58_53000-MONOMER	Inner_Membrane	PproGo58_53000()	Inner_Membrane	s
PproGo58_02950-MONOMER	Inner_Membrane	PproGo58_02950()	Inner_Membrane	s
PproGo58_20180-MONOMER	Membrane	PproGo58_20180()	Membrane	s
PproGo58_08040-MONOMER	Membrane	PproGo58_08040()	Membrane	s
PproGo58_30960-MONOMER	Inner_Membrane	PproGo58_30960()	Inner_Membrane	s
PproGo58_32870-MONOMER	Membrane	PproGo58_32870()	Membrane	s
PproGo58_56690-MONOMER	Outer_Membrane	PproGo58_56690()	Outer_Membrane	s
PproGo58_14400-MONOMER	Membrane	PproGo58_14400()	Membrane	s
PproGo58_45250-MONOMER	Inner_Membrane	PproGo58_45250()	Inner_Membrane	s
PproGo58_55380-MONOMER	Inner_Membrane	PproGo58_55380()	Inner_Membrane	s
